label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.0,-4.0,-3.4000000953674316,0.0,-3.9999995421277097,0,0,0,0,0,0,1,1079,8.462027549743652,0.0,0.0138016939163208,0.2747719883918762,0.03529561311006546,0.03704628348350525
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.05,-4.0,-3.4000000953674316,0.05000000074505806,-3.9999995421277097,0,1,0,0,0,1,1,1079,0.28331080079078674,0.0,0.0,0.2733273208141327,0.034768734127283096,0.03697962686419487
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.1,-4.0,-3.4000000953674316,0.10000000149011612,-3.9999995421277097,1,1,1,1,1,0,0,166,0.012909946031868458,9.0,0.0,0.27475911378860474,0.03523705154657364,0.03688773885369301
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.15,-4.0,-3.4000000953674316,0.15000000596046448,-3.9999995421277097,1,1,1,1,1,0,0,165,0.0005567201296798885,9.0,0.0,0.2747918367385864,0.03524480387568474,0.03677557781338692
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.15,-2.0,-3.4000000953674316,-0.15000000596046448,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.385838508605957,0.0,0.013885736465454102,0.2746897339820862,0.03531244024634361,0.036812394857406616
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.1,-2.0,-3.4000000953674316,-0.10000000149011612,-1.9999997710638548,0,0,0,0,0,0,1,1079,8.395515441894531,0.0,0.01392209529876709,0.2747586667537689,0.03528573736548424,0.03696349263191223
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.05,-2.0,-3.4000000953674316,-0.05000000074505806,-1.9999997710638548,0,1,0,0,0,1,1,1079,0.3670659363269806,0.0,0.0,0.27348795533180237,0.03482896834611893,0.03692549467086792
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.0,-2.0,-3.4000000953674316,0.0,-1.9999997710638548,1,1,1,1,1,0,0,166,6.005707859912945e-07,9.0,0.0,0.27472391724586487,0.03520624339580536,0.03680938482284546
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.05,-2.0,-3.4000000953674316,0.05000000074505806,-1.9999997710638548,1,1,1,1,1,0,0,166,5.175755632080836e-06,9.0,0.0,0.2747383713722229,0.035244543105363846,0.036726273596286774
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.1,-2.0,-3.4000000953674316,0.10000000149011612,-1.9999997710638548,1,1,1,1,1,0,0,166,1.8735540834313724e-06,9.0,0.0,0.2747129499912262,0.035197582095861435,0.03680332750082016
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.15,-2.0,-3.4000000953674316,0.15000000596046448,-1.9999997710638548,1,1,1,1,1,0,0,167,0.006102655082941055,9.0,0.0,0.27469244599342346,0.03518429771065712,0.03672638535499573
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.15,0.0,-3.4000000953674316,-0.15000000596046448,0.0,0,0,0,0,0,0,1,1079,8.383118629455566,0.0,0.013849258422851562,0.27469444274902344,0.03529042750597,0.03671828657388687
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.1,0.0,-3.4000000953674316,-0.10000000149011612,0.0,0,1,0,0,0,1,1,1079,0.533021092414856,0.0,0.0,0.2734944522380829,0.03484001010656357,0.037006549537181854
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,-0.05,0.0,-3.4000000953674316,-0.05000000074505806,0.0,1,1,1,1,1,0,0,164,7.097845809767023e-05,9.0,0.0,0.2748035788536072,0.03526494279503822,0.03683001175522804
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.0,0.0,-3.4000000953674316,0.0,0.0,1,1,1,1,1,0,0,164,8.532555511919782e-06,9.0,0.0,0.2747802734375,0.03522869199514389,0.03684595972299576
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.05,0.0,-3.4000000953674316,0.05000000074505806,0.0,1,1,1,1,1,0,0,164,1.3028164858042146e-06,9.0,0.0,0.27466002106666565,0.03515680506825447,0.0367337130010128
exp83_stage1_v2_seed42_iter50,zero_steer,0,20260327,-3.4,0.1,0.0,-3.4000000953674316,0.10000000149011612,0.0,1,1,0,1,0,1,0,194,0.22754357755184174,9.0,0.0,0.27478039264678955,0.03519758582115173,0.036700956523418427
