label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.1,2.0,-3.4000000953674316,0.10000000149011612,1.9999997710638548,0,0,0,0,0,0,1,1079,8.67570972442627,0.0,0.01388692855834961,0.49744245409965515,0.018640924245119095,0.01954609528183937
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.15,2.0,-3.4000000953674316,0.15000000596046448,1.9999997710638548,0,0,0,0,0,0,1,1079,8.687548637390137,0.0,0.013649940490722656,0.49700871109962463,0.018094506114721298,0.019657175987958908
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.15,4.0,-3.4000000953674316,-0.15000000596046448,3.9999995421277097,1,1,0,1,0,1,0,169,0.058378830552101135,9.0,0.0,0.4974283277988434,0.018298758193850517,0.01913609355688095
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.1,4.0,-3.4000000953674316,-0.10000000149011612,3.9999995421277097,1,1,0,1,0,1,0,167,0.06858856230974197,9.0,0.0,0.49731355905532837,0.018216516822576523,0.01911401003599167
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.05,4.0,-3.4000000953674316,-0.05000000074505806,3.9999995421277097,1,1,0,1,0,1,0,401,2.0135316848754883,9.0,0.0,0.4974583387374878,0.01825033128261566,0.019223913550376892
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.0,4.0,-3.4000000953674316,0.0,3.9999995421277097,0,0,0,0,0,0,1,1079,8.648584365844727,0.0,0.013914704322814941,0.4975329637527466,0.018345415592193604,0.019343286752700806
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.05,4.0,-3.4000000953674316,0.05000000074505806,3.9999995421277097,0,0,0,0,0,0,1,1079,8.684592247009277,0.0,0.013855338096618652,0.4969751238822937,0.018338095396757126,0.019017938524484634
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.1,4.0,-3.4000000953674316,0.10000000149011612,3.9999995421277097,0,0,0,0,0,0,1,1079,5.725373268127441,0.0,0.03680765628814697,0.49678492546081543,0.018077654764056206,0.019423678517341614
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,0.15,4.0,-3.4000000953674316,0.15000000596046448,3.9999995421277097,0,0,0,0,0,0,1,1079,4.610163688659668,0.0,0.0370403528213501,0.49668633937835693,0.018189357593655586,0.019437015056610107
exp83_stage1_v2_seed43_iter50,normal,0,20260327,-3.4,-0.15,6.0,-3.4000000953674316,-0.15000000596046448,6.000000166965211,0,1,0,0,0,1,1,1079,0.14524215459823608,0.0,0.0,0.49535006284713745,0.017011314630508423,0.01945771649479866
