label,mode,rep,seed,grid_x_root,grid_y_m,grid_yaw_deg,init_x_root_actual,init_y_root_actual,init_yaw_deg_actual,success,ever_inserted,ever_inserted_push_free,ever_hold_entry,ever_clean_insert_ready,ever_dirty_insert,timeout,episode_length,max_pallet_disp_xy,max_hold_counter,min_dist_front,mean_abs_drive_raw,mean_abs_steer_raw,max_abs_steer_raw
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,-0.1,0.0,-3.4000000953674316,-0.10000000149011612,0.0,1,1,1,1,1,0,0,204,2.672907976375427e-05,9.0,0.0,0.11923819035291672,0.030807778239250183,0.03161126375198364
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,-0.05,0.0,-3.4000000953674316,-0.05000000074505806,0.0,1,1,1,1,1,0,0,204,2.9737184377154335e-06,9.0,0.0,0.11920781433582306,0.030869388952851295,0.031573764979839325
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.0,0.0,-3.4000000953674316,0.0,0.0,1,1,1,1,1,0,0,204,4.0519349568057805e-05,9.0,0.0,0.11920572817325592,0.030712343752384186,0.031691327691078186
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.05,0.0,-3.4000000953674316,0.05000000074505806,0.0,1,1,1,1,1,0,0,204,0.0023889525327831507,9.0,0.0,0.11923964321613312,0.030945811420679092,0.03184886649250984
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.1,0.0,-3.4000000953674316,0.10000000149011612,0.0,1,1,0,1,0,1,0,311,0.6763616800308228,9.0,0.0,0.11917158216238022,0.030771981924772263,0.031733881682157516
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,-0.1,2.0,-3.4000000953674316,-0.10000000149011612,1.9999997710638548,1,1,1,1,1,0,0,204,0.0013039597542956471,9.0,0.0,0.11916976422071457,0.030753538012504578,0.03146471083164215
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,-0.05,2.0,-3.4000000953674316,-0.05000000074505806,1.9999997710638548,1,1,1,1,1,0,0,205,0.011117818765342236,9.0,0.0,0.11923876404762268,0.030902668833732605,0.031703006476163864
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.0,2.0,-3.4000000953674316,0.0,1.9999997710638548,1,1,0,1,0,1,0,210,0.05834096297621727,9.0,0.0,0.11916126310825348,0.03079737350344658,0.03184042125940323
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.05,2.0,-3.4000000953674316,0.05000000074505806,1.9999997710638548,1,1,0,1,0,1,0,566,2.342777729034424,9.0,0.0,0.11921273916959763,0.030805299058556557,0.03172997385263443
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.1,2.0,-3.4000000953674316,0.10000000149011612,1.9999997710638548,0,0,0,0,0,0,1,1079,6.55342435836792,0.0,0.013847827911376953,0.11925360560417175,0.0307909045368433,0.031635746359825134
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,-0.1,4.0,-3.4000000953674316,-0.10000000149011612,3.9999995421277097,1,1,0,1,0,1,0,214,0.08026591688394547,9.0,0.0,0.11921675503253937,0.03075254335999489,0.03165474534034729
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,-0.05,4.0,-3.4000000953674316,-0.05000000074505806,3.9999995421277097,1,1,0,1,0,1,0,514,2.005882978439331,9.0,0.0,0.11914893239736557,0.030753368511795998,0.03156106173992157
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.0,4.0,-3.4000000953674316,0.0,3.9999995421277097,0,0,0,0,0,0,1,1079,6.531736373901367,0.0,0.013805747032165527,0.11912664026021957,0.03068177029490471,0.03162367641925812
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.05,4.0,-3.4000000953674316,0.05000000074505806,3.9999995421277097,0,0,0,0,0,0,1,1079,6.57006311416626,0.0,0.013862252235412598,0.11930045485496521,0.03078797645866871,0.03148987144231796
exp83_grid_r1_seed42_iter100,normal,0,20260327,-3.4,0.1,4.0,-3.4000000953674316,0.10000000149011612,3.9999995421277097,0,0,0,0,0,0,1,1079,6.554514408111572,0.0,0.013830065727233887,0.11923757940530777,0.030832698568701744,0.03176850453019142
